,game_date,status,away_name,home_name,home_probable_pitcher,away_probable_pitcher,away_score,home_score,venue_id
1515,2024-07-10,Final,Pittsburgh Pirates,Milwaukee Brewers,Tobias Myers,Martín Pérez,0,9,32
1516,2024-07-10,Final,Texas Rangers,Los Angeles Angels,Griffin Canning,Michael Lorenzen,2,7,1
1517,2024-07-10,Final,Atlanta Braves,Arizona Diamondbacks,Slade Cecconi,Charlie Morton,5,7,15
1518,2024-07-10,Final,Toronto Blue Jays,San Francisco Giants,Logan Webb,Chris Bassitt,10,6,2395
1519,2024-07-11,Final,Colorado Rockies,Cincinnati Reds,Hunter Greene,Austin Gomber,1,8,2602
1520,2024-07-11,Final,Cleveland Guardians,Detroit Tigers,Jack Flaherty,Spencer Howard,1,10,2394
1521,2024-07-11,Final,Washington Nationals,New York Mets,David Peterson,MacKenzie Gore,0,7,3289
1522,2024-07-11,Final,Pittsburgh Pirates,Milwaukee Brewers,Aaron Civale,Paul Skenes,1,0,32
1523,2024-07-11,Final,Toronto Blue Jays,San Francisco Giants,Jordan Hicks,Kevin Gausman,5,3,2395
1524,2024-07-11,Final,Los Angeles Dodgers,Philadelphia Phillies,Aaron Nola,Anthony Banda,1,5,2681
1525,2024-07-11,Final,Chicago Cubs,Baltimore Orioles,Albert Suárez,Justin Steele,8,0,2
1526,2024-07-11,Final,New York Yankees,Tampa Bay Rays,Shane Baz,Nestor Cortes,4,5,12
1527,2024-07-11,Final,Oakland Athletics,Boston Red Sox,Tanner Houck,Luis Medina,0,7,3
1528,2024-07-11,Final,Miami Marlins,Houston Astros,,Roddery Muñoz,3,6,2392
1529,2024-07-11,Final,Seattle Mariners,Los Angeles Angels,Jack Kochanowicz,Luis Castillo,11,0,1
1530,2024-07-11,Final,Atlanta Braves,Arizona Diamondbacks,Brandon Pfaadt,Max Fried,0,1,15
1531,2024-07-12,Final,Los Angeles Dodgers,Detroit Tigers,Tarik Skubal,James Paxton,4,3,2394
1532,2024-07-12,Final,Oakland Athletics,Philadelphia Phillies,Ranger Suárez,Hogan Harris,6,2,2681
1533,2024-07-12,Final,Cleveland Guardians,Tampa Bay Rays,Taj Bradley,Carlos Carrasco,0,2,12
1534,2024-07-12,Final,New York Yankees,Baltimore Orioles,Cade Povich,Gerrit Cole,4,1,2
1535,2024-07-12,Final,Kansas City Royals,Boston Red Sox,Cooper Criswell,Cole Ragans,6,1,3
1536,2024-07-12,Final,Colorado Rockies,New York Mets,Sean Manaea,Tanner Gordon,6,7,3289
1537,2024-07-12,Final,Miami Marlins,Cincinnati Reds,Carson Spiers,Yonny Chirinos,4,7,2602
1538,2024-07-12,Final,Texas Rangers,Houston Astros,Hunter Brown,Andrew Heaney,3,6,2392
1539,2024-07-12,Final,Pittsburgh Pirates,Chicago White Sox,Garrett Crochet,Marco Gonzales,4,1,4
1540,2024-07-12,Final,Washington Nationals,Milwaukee Brewers,Freddy Peralta,Jackson Rutledge,5,2,32
1541,2024-07-12,Final,Chicago Cubs,St. Louis Cardinals,Sonny Gray,Kyle Hendricks,5,1,2889
1542,2024-07-12,Final,Seattle Mariners,Los Angeles Angels,Tyler Anderson,Bryan Woo,5,6,1
1543,2024-07-12,Final,Toronto Blue Jays,Arizona Diamondbacks,Ryne Nelson,Yariel Rodríguez,4,5,15
1544,2024-07-12,Final,Atlanta Braves,San Diego Padres,Matt Waldron,Spencer Schwellenbach,6,1,2680
1545,2024-07-12,Final,Minnesota Twins,San Francisco Giants,Kyle Harrison,Joe Ryan,1,7,2395
1546,2024-07-13,Final,Los Angeles Dodgers,Detroit Tigers,Keider Montero,Justin Wrobleski,9,11,2394
1547,2024-07-13,Final,Pittsburgh Pirates,Chicago White Sox,Chris Flexen,Luis L. Ortiz,6,2,4
1548,2024-07-13,Final,Chicago Cubs,St. Louis Cardinals,Lance Lynn,Hayden Wesneski,3,11,2889
1549,2024-07-13,Final,Chicago Cubs,St. Louis Cardinals,Kyle Gibson,Javier Assad,4,5,2889
1550,2024-07-13,Final,Oakland Athletics,Philadelphia Phillies,Tyler Phillips,Mitch Spence,5,11,2681
1551,2024-07-13,Final,New York Yankees,Baltimore Orioles,Grayson Rodriguez,Luis Gil,6,1,2
1552,2024-07-13,Final,Kansas City Royals,Boston Red Sox,Kutter Crawford,Seth Lugo,0,5,3
1553,2024-07-13,Final,Colorado Rockies,New York Mets,Christian Scott,Ryan Feltner,3,7,3289
1554,2024-07-13,Final,Cleveland Guardians,Tampa Bay Rays,Zack Littell,Gavin Williams,4,2,12
1555,2024-07-13,Final,Texas Rangers,Houston Astros,Spencer Arrighetti,Nathan Eovaldi,2,1,2392
1556,2024-07-13,Final,Miami Marlins,Cincinnati Reds,Andrew Abbott,Edward Cabrera,6,10,2602
1557,2024-07-13,Final,Washington Nationals,Milwaukee Brewers,Dallas Keuchel,Mitchell Parker,6,5,32
1558,2024-07-13,Final,Minnesota Twins,San Francisco Giants,Hayden Birdsong,Simeon Woods Richardson,4,2,2395
1559,2024-07-13,Final,Atlanta Braves,San Diego Padres,Dylan Cease,Reynaldo López,0,4,2680
1560,2024-07-13,Final,Seattle Mariners,Los Angeles Angels,José Soriano,George Kirby,1,2,1
1561,2024-07-13,Final,Toronto Blue Jays,Arizona Diamondbacks,Yilber Diaz,José Berríos,1,12,15
1562,2024-07-14,Final,New York Yankees,Baltimore Orioles,Dean Kremer,Carlos Rodón,5,6,2
1563,2024-07-14,Final,Kansas City Royals,Boston Red Sox,Brayan Bello,Brady Singer,4,5,3
1564,2024-07-14,Final,Oakland Athletics,Philadelphia Phillies,Orion Kerkering,Joey Estes,18,3,2681
1565,2024-07-14,Final,Los Angeles Dodgers,Detroit Tigers,Beau Brieske,Brent Honeywell,3,4,2394
1566,2024-07-14,Final,Colorado Rockies,New York Mets,Jose Quintana,Germán Márquez,8,5,3289
1567,2024-07-14,Final,Cleveland Guardians,Tampa Bay Rays,Ryan Pepiot,Ben Lively,0,2,12
1568,2024-07-14,Final,Miami Marlins,Cincinnati Reds,Nick Lodolo,Trevor Rogers,3,2,2602
1569,2024-07-14,Final,Texas Rangers,Houston Astros,Ronel Blanco,Max Scherzer,4,2,2392
1570,2024-07-14,Final,Pittsburgh Pirates,Chicago White Sox,Jared Shuster,Mitch Keller,9,4,4
1571,2024-07-14,Final,Washington Nationals,Milwaukee Brewers,Rob Zastryzny,Jake Irvin,3,9,32
1572,2024-07-14,Final,Chicago Cubs,St. Louis Cardinals,Miles Mikolas,Jameson Taillon,8,3,2889
1573,2024-07-14,Final,Minnesota Twins,San Francisco Giants,Blake Snell,Chris Paddack,2,3,2395
1574,2024-07-14,Final,Seattle Mariners,Los Angeles Angels,Carson Fulmer,Logan Gilbert,2,3,1
1575,2024-07-14,Final,Toronto Blue Jays,Arizona Diamondbacks,Zac Gallen,Yusei Kikuchi,8,7,15
1576,2024-07-14,Final,Atlanta Braves,San Diego Padres,Randy Vásquez,Chris Sale,6,3,2680
1577,2024-07-16,Final,National League All-Stars,American League All-Stars,Corbin Burnes,Paul Skenes,3,5,5325
1578,2024-07-19,Final,Arizona Diamondbacks,Chicago Cubs,Justin Steele,Ryne Nelson,5,2,17
1579,2024-07-19,Final,Philadelphia Phillies,Pittsburgh Pirates,Martín Pérez,Aaron Nola,7,8,31
1580,2024-07-19,Final,Cincinnati Reds,Washington Nationals,Patrick Corbin,Frankie Montas,5,8,3309
1581,2024-07-19,Final,Tampa Bay Rays,New York Yankees,Gerrit Cole,Zach Eflin,1,6,3313
1582,2024-07-19,Final,Detroit Tigers,Toronto Blue Jays,Chris Bassitt,Jack Flaherty,5,4,14
1583,2024-07-19,Final,San Diego Padres,Cleveland Guardians,Tanner Bibee,Matt Waldron,0,7,5
1584,2024-07-19,Final,New York Mets,Miami Marlins,Edward Cabrera,Sean Manaea,4,6,4169
1585,2024-07-19,Final,Baltimore Orioles,Texas Rangers,Nathan Eovaldi,Corbin Burnes,9,1,5325
1586,2024-07-19,Final,Chicago White Sox,Kansas City Royals,Michael Wacha,Chris Flexen,1,7,7
1587,2024-07-19,Final,San Francisco Giants,Colorado Rockies,Cal Quantrill,Kyle Harrison,3,7,19
1588,2024-07-19,Final,Los Angeles Angels,Oakland Athletics,JP Sears,Griffin Canning,3,13,10
1589,2024-07-19,Final,Boston Red Sox,Los Angeles Dodgers,Gavin Stone,Nick Pivetta,1,4,22
1590,2024-07-19,Final,Houston Astros,Seattle Mariners,Luis Castillo,Hunter Brown,3,0,680
1591,2024-07-19,Postponed,St. Louis Cardinals,Atlanta Braves,Spencer Schwellenbach,Sonny Gray,0,0,4705
1592,2024-07-20,Final,Tampa Bay Rays,New York Yankees,Nestor Cortes,Taj Bradley,9,1,3313
1593,2024-07-20,Final,St. Louis Cardinals,Atlanta Braves,Charlie Morton,Kyle Gibson,2,3,4705
1594,2024-07-20,Final,St. Louis Cardinals,Atlanta Braves,Bryce Elder,Sonny Gray,9,5,4705
1595,2024-07-20,Final,Detroit Tigers,Toronto Blue Jays,Yusei Kikuchi,Reese Olson,7,3,14
1596,2024-07-20,Final,Los Angeles Angels,Oakland Athletics,Mitch Spence,Jack Kochanowicz,2,8,10
1597,2024-07-20,Final,New York Mets,Miami Marlins,Roddery Muñoz,Luis Severino,1,0,4169
1598,2024-07-20,Final,Philadelphia Phillies,Pittsburgh Pirates,Luis L. Ortiz,Cristopher Sánchez,1,4,31
1599,2024-07-20,Final,Cincinnati Reds,Washington Nationals,MacKenzie Gore,Nick Lodolo,4,5,3309
1600,2024-07-20,Final,Baltimore Orioles,Texas Rangers,Max Scherzer,Grayson Rodriguez,8,4,5325
1601,2024-07-20,Final,San Diego Padres,Cleveland Guardians,Gavin Williams,Dylan Cease,7,0,5
1602,2024-07-20,Final,Chicago White Sox,Kansas City Royals,Brady Singer,Jonathan Cannon,1,6,7
1603,2024-07-20,Final,Milwaukee Brewers,Minnesota Twins,Pablo López,Freddy Peralta,8,4,3312
1604,2024-07-20,Final,Arizona Diamondbacks,Chicago Cubs,Kyle Hendricks,Zac Gallen,3,0,17
1605,2024-07-20,Final,Boston Red Sox,Los Angeles Dodgers,Justin Wrobleski,Brayan Bello,6,7,22
1606,2024-07-20,Final,San Francisco Giants,Colorado Rockies,Kyle Freeland,Logan Webb,3,4,19
1607,2024-07-20,Final,Houston Astros,Seattle Mariners,George Kirby,Framber Valdez,4,2,680
1608,2024-07-21,Final,Milwaukee Brewers,Minnesota Twins,Joe Ryan,Aaron Civale,8,7,3312
1609,2024-07-21,Final,Cincinnati Reds,Washington Nationals,Jake Irvin,Andrew Abbott,2,5,3309
1610,2024-07-21,Final,Philadelphia Phillies,Pittsburgh Pirates,Marco Gonzales,Tyler Phillips,6,0,31
1611,2024-07-21,Final,St. Louis Cardinals,Atlanta Braves,Spencer Schwellenbach,Miles Mikolas,6,2,4705
1612,2024-07-21,Final,Tampa Bay Rays,New York Yankees,Marcus Stroman,Shane Baz,6,4,3313
1613,2024-07-21,Final,Detroit Tigers,Toronto Blue Jays,Kevin Gausman,Keider Montero,4,5,14
1614,2024-07-21,Final,San Diego Padres,Cleveland Guardians,Ben Lively,Michael King,2,1,5
1615,2024-07-21,Final,New York Mets,Miami Marlins,Trevor Rogers,Christian Scott,2,4,4169
1616,2024-07-21,Final,Chicago White Sox,Kansas City Royals,Seth Lugo,Drew Thorpe,1,4,7
1617,2024-07-21,Final,Arizona Diamondbacks,Chicago Cubs,Shota Imanaga,Brandon Pfaadt,1,2,17
1618,2024-07-21,Final,Baltimore Orioles,Texas Rangers,Andrew Heaney,Dean Kremer,2,3,5325
1619,2024-07-21,Final,San Francisco Giants,Colorado Rockies,Ryan Feltner,Hayden Birdsong,3,2,19
1620,2024-07-21,Final,Los Angeles Angels,Oakland Athletics,Joey Estes,Carson Fulmer,8,5,10
1621,2024-07-21,Final,Houston Astros,Seattle Mariners,Bryan Woo,Ronel Blanco,4,6,680
1622,2024-07-21,Final,Boston Red Sox,Los Angeles Dodgers,James Paxton,Kutter Crawford,6,9,22
1623,2024-07-22,Final,Tampa Bay Rays,New York Yankees,Carlos Rodón,Zack Littell,1,9,3313
1624,2024-07-22,Final,Detroit Tigers,Cleveland Guardians,Carlos Carrasco,Tarik Skubal,8,2,5
1625,2024-07-22,Final,St. Louis Cardinals,Pittsburgh Pirates,Mitch Keller,Andre Pallante,1,2,31
1626,2024-07-22,Final,New York Mets,Miami Marlins,Yonny Chirinos,David Peterson,6,4,4169
1627,2024-07-22,Final,Cincinnati Reds,Atlanta Braves,Reynaldo López,Hunter Greene,4,1,4705
1628,2024-07-22,Final,Philadelphia Phillies,Minnesota Twins,Bailey Ober,Ranger Suárez,2,7,3312
1629,2024-07-22,Final,Chicago White Sox,Texas Rangers,Michael Lorenzen,Erick Fedde,3,4,5325
1630,2024-07-22,Final,Milwaukee Brewers,Chicago Cubs,Javier Assad,Tobias Myers,1,3,17
1631,2024-07-22,Final,Arizona Diamondbacks,Kansas City Royals,Cole Ragans,Yilber Diaz,4,10,7
1632,2024-07-22,Final,Boston Red Sox,Colorado Rockies,Austin Gomber,Tanner Houck,8,9,19
1633,2024-07-22,Final,Houston Astros,Oakland Athletics,Hogan Harris,Spencer Arrighetti,0,4,10
1634,2024-07-22,Final,Los Angeles Angels,Seattle Mariners,Bryce Miller,Tyler Anderson,3,1,680
1635,2024-07-22,Final,San Francisco Giants,Los Angeles Dodgers,River Ryan,Blake Snell,2,3,22
1636,2024-07-23,Final,Detroit Tigers,Cleveland Guardians,Xzavion Curry,Tyler Holton,4,5,5
1637,2024-07-23,Final,St. Louis Cardinals,Pittsburgh Pirates,Paul Skenes,Lance Lynn,2,1,31
1638,2024-07-23,Final,Baltimore Orioles,Miami Marlins,Kyle Tyler,Albert Suárez,3,6,4169
1639,2024-07-23,Final,San Diego Padres,Washington Nationals,DJ Herz,Randy Vásquez,4,0,3309
1640,2024-07-23,Final,New York Mets,New York Yankees,Luis Gil,Jose Quintana,3,2,3313
1641,2024-07-23,Final,Tampa Bay Rays,Toronto Blue Jays,José Berríos,Shawn Armstrong,4,2,14
1642,2024-07-23,Final,Philadelphia Phillies,Minnesota Twins,Simeon Woods Richardson,Zack Wheeler,3,0,3312
1643,2024-07-23,Final,Chicago White Sox,Texas Rangers,Jon Gray,Garrett Crochet,2,3,5325
1644,2024-07-23,Final,Milwaukee Brewers,Chicago Cubs,Jameson Taillon,Colin Rea,1,0,17
1645,2024-07-23,Final,Arizona Diamondbacks,Kansas City Royals,Alec Marsh,Jordan Montgomery,6,2,7
1646,2024-07-23,Final,Boston Red Sox,Colorado Rockies,Ty Blach,Cooper Criswell,6,0,19
1647,2024-07-23,Final,Houston Astros,Oakland Athletics,Osvaldo Bido,Jake Bloss,2,8,10
1648,2024-07-23,Final,Los Angeles Angels,Seattle Mariners,Logan Gilbert,José Soriano,5,1,680
1649,2024-07-23,Final,San Francisco Giants,Los Angeles Dodgers,Landon Knack,Jordan Hicks,2,5,22
1650,2024-07-23,Postponed,Cincinnati Reds,Atlanta Braves,Chris Sale,Nick Martinez,0,0,4705
1651,2024-07-24,Final,Cincinnati Reds,Atlanta Braves,Allan Winans,Frankie Montas,9,4,4705
1652,2024-07-24,Final,St. Louis Cardinals,Pittsburgh Pirates,Martín Pérez,Matthew Liberatore,0,5,31
1653,2024-07-24,Final,Philadelphia Phillies,Minnesota Twins,Steven Okert,Aaron Nola,4,5,3312
1654,2024-07-24,Final,Milwaukee Brewers,Chicago Cubs,Justin Steele,Rob Zastryzny,3,2,17
1655,2024-07-24,Final,Boston Red Sox,Colorado Rockies,Cal Quantrill,Nick Pivetta,7,20,19
1656,2024-07-24,Final,Houston Astros,Oakland Athletics,JP Sears,Hunter Brown,8,1,10
1657,2024-07-24,Final,Los Angeles Angels,Seattle Mariners,Luis Castillo,Griffin Canning,2,1,680
1658,2024-07-24,Final,Detroit Tigers,Cleveland Guardians,Tanner Bibee,Jack Flaherty,1,2,5
1659,2024-07-24,Final,Baltimore Orioles,Miami Marlins,Edward Cabrera,Chayce McDermott,3,6,4169
1660,2024-07-24,Final,San Diego Padres,Washington Nationals,Mitchell Parker,Matt Waldron,12,3,3309
1661,2024-07-24,Final,New York Mets,New York Yankees,Gerrit Cole,Sean Manaea,12,3,3313
1662,2024-07-24,Final,Tampa Bay Rays,Toronto Blue Jays,Yariel Rodríguez,Zach Eflin,3,6,14
1663,2024-07-24,Final,Chicago White Sox,Texas Rangers,Nathan Eovaldi,Chris Flexen,2,10,5325
1664,2024-07-24,Final,Arizona Diamondbacks,Kansas City Royals,Michael Wacha,Ryne Nelson,8,6,7
1665,2024-07-24,Final,San Francisco Giants,Los Angeles Dodgers,Tyler Glasnow,Robbie Ray,8,3,22
1666,2024-07-24,Postponed,Cincinnati Reds,Atlanta Braves,Chris Sale,Nick Martinez,0,0,4705
1667,2024-07-25,Final,San Diego Padres,Washington Nationals,Patrick Corbin,Dylan Cease,3,0,3309
1668,2024-07-25,Final,Baltimore Orioles,Miami Marlins,Roddery Muñoz,Corbin Burnes,7,6,4169
1669,2024-07-25,Final,Detroit Tigers,Cleveland Guardians,Gavin Williams,Tyler Holton,3,0,5
1670,2024-07-25,Final,Chicago White Sox,Texas Rangers,Max Scherzer,Jonathan Cannon,1,2,5325
1671,2024-07-25,Final,Tampa Bay Rays,Toronto Blue Jays,Chris Bassitt,Taj Bradley,13,0,14
1672,2024-07-25,Final,San Francisco Giants,Los Angeles Dodgers,Clayton Kershaw,Logan Webb,4,6,22
1673,2024-07-25,Final,Atlanta Braves,New York Mets,Luis Severino,Chris Sale,2,3,3289
1674,2024-07-25,Final,Oakland Athletics,Los Angeles Angels,Kenny Rosenberg,Ross Stripling,6,5,1
1675,2024-07-26,Final,Minnesota Twins,Detroit Tigers,Keider Montero,Pablo López,9,3,2394
1676,2024-07-26,Final,Cleveland Guardians,Philadelphia Phillies,Cristopher Sánchez,Ben Lively,3,1,2681
1677,2024-07-26,Final,Cincinnati Reds,Tampa Bay Rays,Shane Baz,Nick Lodolo,3,2,12
1678,2024-07-26,Final,San Diego Padres,Baltimore Orioles,Grayson Rodriguez,Adam Mazur,6,4,2
1679,2024-07-26,Final,Texas Rangers,Toronto Blue Jays,Yusei Kikuchi,Andrew Heaney,5,6,14
1680,2024-07-26,Final,Atlanta Braves,New York Mets,Kodai Senga,Charlie Morton,4,8,3289
1681,2024-07-26,Final,New York Yankees,Boston Red Sox,Brayan Bello,Nestor Cortes,7,9,3
1682,2024-07-26,Final,Chicago Cubs,Kansas City Royals,Brady Singer,Kyle Hendricks,0,6,7
1683,2024-07-26,Final,Los Angeles Dodgers,Houston Astros,Framber Valdez,Gavin Stone,0,5,2392
1684,2024-07-26,Final,Seattle Mariners,Chicago White Sox,Drew Thorpe,George Kirby,10,0,4
1685,2024-07-26,Final,Miami Marlins,Milwaukee Brewers,Freddy Peralta,Trevor Rogers,6,2,32
1686,2024-07-26,Final,Washington Nationals,St. Louis Cardinals,Sonny Gray,MacKenzie Gore,10,8,2889
1687,2024-07-26,Final,Oakland Athletics,Los Angeles Angels,Carson Fulmer,Paul Blackburn,5,4,1
1688,2024-07-26,Final,Pittsburgh Pirates,Arizona Diamondbacks,Zac Gallen,Luis L. Ortiz,3,4,15
1689,2024-07-26,Final,Colorado Rockies,San Francisco Giants,Kyle Harrison,Kyle Freeland,4,11,2395
1690,2024-07-27,Final,Texas Rangers,Toronto Blue Jays,Kevin Gausman,Michael Lorenzen,3,7,14
1691,2024-07-27,Final,San Diego Padres,Baltimore Orioles,Dean Kremer,Michael King,9,4,2
1692,2024-07-27,Final,Cincinnati Reds,Tampa Bay Rays,Zack Littell,Andrew Abbott,0,4,12
1693,2024-07-27,Final,Atlanta Braves,New York Mets,Tylor Megill,Spencer Schwellenbach,4,0,3289
1694,2024-07-27,Final,Cleveland Guardians,Philadelphia Phillies,Tyler Phillips,Carlos Carrasco,0,8,2681
1695,2024-07-27,Final,Minnesota Twins,Detroit Tigers,Tarik Skubal,Joe Ryan,2,7,2394
1696,2024-07-27,Final,Colorado Rockies,San Francisco Giants,Blake Snell,Ryan Feltner,1,4,2395
1697,2024-07-27,Final,Colorado Rockies,San Francisco Giants,Hayden Birdsong,Tanner Gordon,0,5,2395
1698,2024-07-27,Final,Chicago Cubs,Kansas City Royals,Seth Lugo,Shota Imanaga,9,4,7
1699,2024-07-27,Final,Los Angeles Dodgers,Houston Astros,Ronel Blanco,Justin Wrobleski,6,7,2392
1700,2024-07-27,Final,Miami Marlins,Milwaukee Brewers,Aaron Civale,Max Meyer,7,3,32
1701,2024-07-27,Final,Washington Nationals,St. Louis Cardinals,Kyle Gibson,Jake Irvin,14,3,2889
1702,2024-07-27,Final,Seattle Mariners,Chicago White Sox,Erick Fedde,Bryan Woo,6,3,4
1703,2024-07-27,Final,New York Yankees,Boston Red Sox,Kutter Crawford,Marcus Stroman,11,8,3
1704,2024-07-27,Final,Pittsburgh Pirates,Arizona Diamondbacks,Brandon Pfaadt,Marco Gonzales,5,9,15
1705,2024-07-27,Final,Oakland Athletics,Los Angeles Angels,Tyler Anderson,Mitch Spence,3,1,1
1706,2024-07-28,Final,Cincinnati Reds,Tampa Bay Rays,,Hunter Greene,1,2,12
1707,2024-07-28,Final,San Diego Padres,Baltimore Orioles,Albert Suárez,Randy Vásquez,6,8,2
1708,2024-07-28,Final,Cleveland Guardians,Philadelphia Phillies,Kolby Allard,Joey Cantillo,4,3,2681
1709,2024-07-28,Final,Texas Rangers,Toronto Blue Jays,José Berríos,Jon Gray,3,7,14
1710,2024-07-28,Final,Minnesota Twins,Detroit Tigers,Alex Faedo,Bailey Ober,5,0,2394
1711,2024-07-28,Final,Atlanta Braves,New York Mets,David Peterson,Reynaldo López,9,2,3289
1712,2024-07-28,Final,Chicago Cubs,Kansas City Royals,Cole Ragans,Javier Assad,7,3,7
1713,2024-07-28,Final,Los Angeles Dodgers,Houston Astros,Spencer Arrighetti,River Ryan,6,2,2392
1714,2024-07-28,Final,Seattle Mariners,Chicago White Sox,Garrett Crochet,Bryce Miller,6,3,4
1715,2024-07-28,Final,Miami Marlins,Milwaukee Brewers,Tobias Myers,Kyle Tyler,2,6,32
1716,2024-07-28,Final,Washington Nationals,St. Louis Cardinals,Miles Mikolas,DJ Herz,3,4,2889
1717,2024-07-28,Final,Colorado Rockies,San Francisco Giants,Erik Miller,Austin Gomber,4,5,2395
1718,2024-07-28,Final,Oakland Athletics,Los Angeles Angels,José Soriano,Osvaldo Bido,6,8,1
1719,2024-07-28,Final,Pittsburgh Pirates,Arizona Diamondbacks,Yilber Diaz,Mitch Keller,6,5,15
1720,2024-07-28,Final,New York Yankees,Boston Red Sox,Tanner Houck,Carlos Rodón,8,2,3
1721,2024-07-29,Final,Toronto Blue Jays,Baltimore Orioles,Zach Eflin,Yariel Rodríguez,5,11,2
1722,2024-07-29,Final,Toronto Blue Jays,Baltimore Orioles,Cade Povich,Bowden Francis,8,4,2
1723,2024-07-29,Final,Cleveland Guardians,Detroit Tigers,Beau Brieske,Tanner Bibee,8,4,2394
1724,2024-07-29,Final,New York Yankees,Philadelphia Phillies,Zack Wheeler,Luis Gil,14,4,2681
1725,2024-07-29,Final,Chicago Cubs,Cincinnati Reds,Carson Spiers,Jameson Taillon,1,7,2602
1726,2024-07-29,Final,Seattle Mariners,Boston Red Sox,Nick Pivetta,Logan Gilbert,7,14,3
1727,2024-07-29,Final,Minnesota Twins,New York Mets,Jose Quintana,Simeon Woods Richardson,2,15,3289
1728,2024-07-29,Final,Texas Rangers,St. Louis Cardinals,Andre Pallante,Nathan Eovaldi,6,3,2889
1729,2024-07-29,Final,Pittsburgh Pirates,Houston Astros,Tayler Scott,Paul Skenes,5,3,2392
1730,2024-07-29,Final,Kansas City Royals,Chicago White Sox,Chris Flexen,Alec Marsh,8,5,4
1731,2024-07-29,Final,Atlanta Braves,Milwaukee Brewers,Colin Rea,Grant Holmes,3,8,32
1732,2024-07-29,Final,Washington Nationals,Arizona Diamondbacks,Jordan Montgomery,Mitchell Parker,8,9,15
1733,2024-07-30,Final,Cleveland Guardians,Detroit Tigers,Tyler Holton,Gavin Williams,5,0,2394
1734,2024-07-30,Final,Toronto Blue Jays,Baltimore Orioles,Corbin Burnes,Chris Bassitt,2,6,2
1735,2024-07-30,Final,New York Yankees,Philadelphia Phillies,Aaron Nola,Will Warren,7,6,2681
1736,2024-07-30,Final,Miami Marlins,Tampa Bay Rays,Jeffrey Springs,Edward Cabrera,3,9,12
1737,2024-07-30,Final,Chicago Cubs,Cincinnati Reds,Tony Santillan,Justin Steele,3,6,2602
1738,2024-07-30,Final,Seattle Mariners,Boston Red Sox,James Paxton,Luis Castillo,10,6,3
1739,2024-07-30,Final,Minnesota Twins,New York Mets,Sean Manaea,David Festa,0,2,3289
1740,2024-07-30,Final,Texas Rangers,St. Louis Cardinals,Lance Lynn,Max Scherzer,1,8,2889
1741,2024-07-30,Final,Pittsburgh Pirates,Houston Astros,Hunter Brown,Bailey Falter,6,2,2392
1742,2024-07-30,Final,Kansas City Royals,Chicago White Sox,Jonathan Cannon,Michael Wacha,4,3,4
1743,2024-07-30,Final,Atlanta Braves,Milwaukee Brewers,Joe Ross,Bryce Elder,5,1,32
1744,2024-07-30,Final,Colorado Rockies,Los Angeles Angels,Griffin Canning,Cal Quantrill,7,10,1
1745,2024-07-30,Final,Washington Nationals,Arizona Diamondbacks,Ryne Nelson,Patrick Corbin,0,17,15
1746,2024-07-30,Final,Los Angeles Dodgers,San Diego Padres,Matt Waldron,Tyler Glasnow,5,6,2680
